scope,instance_id,n,family,operational_level,threshold,rho_tau_exact_validation,toffoli_weight_alpha,eps_per_logical_depth_model,fixed_overhead_ratio_to_canonical_alpha6_oracle,fixed_overhead_gate_equivalent_model,effective_fixed_overhead_ratio_to_reweighted_oracle,break_even_fixed_overhead_ratio_to_canonical_alpha6_oracle,k_star,p_target_eff,gate_equivalent_cost_at_k,oracle_gate_equivalent_reweighted,iteration_gate_equivalent_reweighted,canonical_alpha6_oracle_gate_equivalent,evidence_label
primary,n8_d25_s17,8,random_fixed_density,0.25,25,0.28125,1.0,0.0,0.0,0.0,0.0,0.1721506747298935,0,0.28124999999999994,8.0,633.0,710.0,1593.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d25_s42,10,random_fixed_density,0.4,39,0.125,10.0,0.0,0.25,598.25,0.16875881523272215,0.29717628798280704,0,0.12500000000000003,608.25,3545.0,3786.0,2393.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d25_s42,10,random_fixed_density,0.4,39,0.125,10.0,0.0,0.5,1196.5,0.3375176304654443,0.29717628798280704,1,0.7812500000000001,4992.5,3545.0,3786.0,2393.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d25_s42,10,random_fixed_density,0.4,39,0.125,10.0,0.0001,0.0,0.0,0.0,0.31185626361877944,0,0.1249875006249792,10.0,3545.0,3786.0,2393.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d25_s42,10,random_fixed_density,0.4,39,0.125,10.0,0.0001,0.1,239.3,0.06750352609308886,0.31185626361877944,0,0.1249875006249792,249.3,3545.0,3786.0,2393.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d25_s42,10,random_fixed_density,0.4,39,0.125,10.0,0.0001,0.25,598.25,0.16875881523272215,0.31185626361877944,0,0.1249875006249792,608.25,3545.0,3786.0,2393.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d25_s42,10,random_fixed_density,0.4,39,0.125,10.0,0.0001,0.5,1196.5,0.3375176304654443,0.31185626361877944,1,0.7506918147658953,4992.5,3545.0,3786.0,2393.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d25_s42,10,random_fixed_density,0.55,43,0.0390625,1.0,0.0,0.0,0.0,0.0,0.04742881239145406,0,0.03906250000000001,10.0,953.0,1050.0,2393.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d25_s42,10,random_fixed_density,0.55,43,0.0390625,1.0,0.0,0.1,239.3,0.2511017838405037,0.04742881239145406,2,0.7032984867691994,2349.3,953.0,1050.0,2393.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d25_s42,10,random_fixed_density,0.55,43,0.0390625,1.0,0.0,0.25,598.25,0.6277544596012592,0.04742881239145406,2,0.7032984867691994,2708.25,953.0,1050.0,2393.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d25_s42,10,random_fixed_density,0.55,43,0.0390625,1.0,0.0,0.5,1196.5,1.2555089192025184,0.04742881239145406,3,0.9686036807033815,4356.5,953.0,1050.0,2393.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d25_s42,10,random_fixed_density,0.55,43,0.0390625,1.0,0.0001,0.0,0.0,0.0,0.0519783306765433,0,0.039058593945305996,10.0,953.0,1050.0,2393.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d25_s42,10,random_fixed_density,0.55,43,0.0390625,1.0,0.0001,0.1,239.3,0.2511017838405037,0.0519783306765433,2,0.6494211266425973,2349.3,953.0,1050.0,2393.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d25_s42,10,random_fixed_density,0.55,43,0.0390625,1.0,0.0001,0.25,598.25,0.6277544596012592,0.0519783306765433,2,0.6494211266425973,2708.25,953.0,1050.0,2393.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d25_s42,10,random_fixed_density,0.55,43,0.0390625,1.0,0.0001,0.5,1196.5,1.2555089192025184,0.0519783306765433,3,0.8595040440972365,4356.5,953.0,1050.0,2393.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d25_s42,10,random_fixed_density,0.55,43,0.0390625,4.0,0.0,0.0,0.0,0.0,0.09225375777744399,0,0.03906250000000001,10.0,1817.0,1962.0,2393.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d25_s42,10,random_fixed_density,0.55,43,0.0390625,4.0,0.0,0.1,239.3,0.13170060539350578,0.09225375777744399,2,0.7032984867691994,4173.3,1817.0,1962.0,2393.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d25_s42,10,random_fixed_density,0.55,43,0.0390625,4.0,0.0,0.25,598.25,0.32925151348376447,0.09225375777744399,2,0.7032984867691994,4532.25,1817.0,1962.0,2393.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d25_s42,10,random_fixed_density,0.55,43,0.0390625,4.0,0.0,0.5,1196.5,0.6585030269675289,0.09225375777744399,2,0.7032984867691994,5130.5,1817.0,1962.0,2393.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d25_s42,10,random_fixed_density,0.55,43,0.0390625,4.0,0.0001,0.0,0.0,0.0,0.10075485765872502,0,0.039058593945305996,10.0,1817.0,1962.0,2393.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d25_s42,10,random_fixed_density,0.55,43,0.0390625,4.0,0.0001,0.1,239.3,0.13170060539350578,0.10075485765872502,0,0.039058593945305996,249.3,1817.0,1962.0,2393.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d25_s42,10,random_fixed_density,0.55,43,0.0390625,4.0,0.0001,0.25,598.25,0.32925151348376447,0.10075485765872502,2,0.6494211266425973,4532.25,1817.0,1962.0,2393.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d25_s42,10,random_fixed_density,0.55,43,0.0390625,4.0,0.0001,0.5,1196.5,0.6585030269675289,0.10075485765872502,2,0.6494211266425973,5130.5,1817.0,1962.0,2393.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d25_s42,10,random_fixed_density,0.55,43,0.0390625,6.0,0.0,0.0,0.0,0.0,0.12213705470143726,0,0.03906250000000001,10.0,2393.0,2570.0,2393.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d25_s42,10,random_fixed_density,0.55,43,0.0390625,6.0,0.0,0.1,239.3,0.1,0.12213705470143726,0,0.03906250000000001,249.3,2393.0,2570.0,2393.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d25_s42,10,random_fixed_density,0.55,43,0.0390625,6.0,0.0,0.25,598.25,0.25,0.12213705470143726,2,0.7032984867691994,5748.25,2393.0,2570.0,2393.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d25_s42,10,random_fixed_density,0.55,43,0.0390625,6.0,0.0,0.5,1196.5,0.5,0.12213705470143726,2,0.7032984867691994,6346.5,2393.0,2570.0,2393.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d25_s42,10,random_fixed_density,0.55,43,0.0390625,6.0,0.0001,0.0,0.0,0.0,0.13327254231351285,0,0.039058593945305996,10.0,2393.0,2570.0,2393.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d25_s42,10,random_fixed_density,0.55,43,0.0390625,6.0,0.0001,0.1,239.3,0.1,0.13327254231351285,0,0.039058593945305996,249.3,2393.0,2570.0,2393.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d25_s42,10,random_fixed_density,0.55,43,0.0390625,6.0,0.0001,0.25,598.25,0.25,0.13327254231351285,2,0.6494211266425973,5748.25,2393.0,2570.0,2393.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d25_s42,10,random_fixed_density,0.55,43,0.0390625,6.0,0.0001,0.5,1196.5,0.5,0.13327254231351285,2,0.6494211266425973,6346.5,2393.0,2570.0,2393.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d25_s42,10,random_fixed_density,0.55,43,0.0390625,10.0,0.0,0.0,0.0,0.0,0.18190364854942384,0,0.03906250000000001,10.0,3545.0,3786.0,2393.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d25_s42,10,random_fixed_density,0.55,43,0.0390625,10.0,0.0,0.1,239.3,0.06750352609308886,0.18190364854942384,0,0.03906250000000001,249.3,3545.0,3786.0,2393.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d25_s42,10,random_fixed_density,0.55,43,0.0390625,10.0,0.0,0.25,598.25,0.16875881523272215,0.18190364854942384,2,0.7032984867691994,8180.25,3545.0,3786.0,2393.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d25_s42,10,random_fixed_density,0.55,43,0.0390625,10.0,0.0,0.5,1196.5,0.3375176304654443,0.18190364854942384,2,0.7032984867691994,8778.5,3545.0,3786.0,2393.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d25_s42,10,random_fixed_density,0.55,43,0.0390625,10.0,0.0001,0.0,0.0,0.0,0.19830791162308845,0,0.039058593945305996,10.0,3545.0,3786.0,2393.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d25_s42,10,random_fixed_density,0.55,43,0.0390625,10.0,0.0001,0.1,239.3,0.06750352609308886,0.19830791162308845,0,0.039058593945305996,249.3,3545.0,3786.0,2393.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d25_s42,10,random_fixed_density,0.55,43,0.0390625,10.0,0.0001,0.25,598.25,0.16875881523272215,0.19830791162308845,2,0.6494211266425973,8180.25,3545.0,3786.0,2393.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d25_s42,10,random_fixed_density,0.55,43,0.0390625,10.0,0.0001,0.5,1196.5,0.3375176304654443,0.19830791162308845,2,0.6494211266425973,8778.5,3545.0,3786.0,2393.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.25,56,0.158203125,1.0,0.0,0.0,0.0,0.0,0.08804515452033151,0,0.158203125,10.0,2109.0,2206.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.25,56,0.158203125,1.0,0.0,0.1,532.9,0.2526789947842579,0.08804515452033151,1,0.8865033388137815,2748.9,2109.0,2206.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.25,56,0.158203125,1.0,0.0,0.25,1332.25,0.6316974869606449,0.08804515452033151,1,0.8865033388137815,3548.25,2109.0,2206.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.25,56,0.158203125,1.0,0.0,0.5,2664.5,1.2633949739212897,0.08804515452033151,1,0.8865033388137815,4880.5,2109.0,2206.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.25,56,0.158203125,1.0,0.0001,0.0,0.0,0.0,0.09784740759115997,0,0.15818730547848925,10.0,2109.0,2206.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.25,56,0.158203125,1.0,0.0001,0.1,532.9,0.2526789947842579,0.09784740759115997,1,0.8148343913494576,2748.9,2109.0,2206.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.25,56,0.158203125,1.0,0.0001,0.25,1332.25,0.6316974869606449,0.09784740759115997,1,0.8148343913494576,3548.25,2109.0,2206.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.25,56,0.158203125,1.0,0.0001,0.5,2664.5,1.2633949739212897,0.09784740759115997,1,0.8148343913494576,4880.5,2109.0,2206.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.25,56,0.158203125,4.0,0.0,0.0,0.0,0.0,0.16875454926617442,0,0.158203125,10.0,4041.0,4186.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.25,56,0.158203125,4.0,0.0,0.1,532.9,0.13187329868844344,0.16875454926617442,0,0.158203125,542.9,4041.0,4186.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.25,56,0.158203125,4.0,0.0,0.25,1332.25,0.32968324672110866,0.16875454926617442,1,0.8865033388137815,5528.25,4041.0,4186.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.25,56,0.158203125,4.0,0.0,0.5,2664.5,0.6593664934422173,0.16875454926617442,1,0.8865033388137815,6860.5,4041.0,4186.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.25,56,0.158203125,4.0,0.0001,0.0,0.0,0.0,0.18735483546494494,0,0.15818730547848925,10.0,4041.0,4186.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.25,56,0.158203125,4.0,0.0001,0.1,532.9,0.13187329868844344,0.18735483546494494,0,0.15818730547848925,542.9,4041.0,4186.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.25,56,0.158203125,4.0,0.0001,0.25,1332.25,0.32968324672110866,0.18735483546494494,1,0.8148343913494576,5528.25,4041.0,4186.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.25,56,0.158203125,4.0,0.0001,0.5,2664.5,0.6593664934422173,0.18735483546494494,1,0.8148343913494576,6860.5,4041.0,4186.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.25,56,0.158203125,6.0,0.0,0.0,0.0,0.0,0.22256081243006967,0,0.158203125,10.0,5329.0,5506.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.25,56,0.158203125,6.0,0.0,0.1,532.9,0.09999999999999999,0.22256081243006967,0,0.158203125,542.9,5329.0,5506.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.25,56,0.158203125,6.0,0.0,0.25,1332.25,0.25,0.22256081243006967,1,0.8865033388137815,6848.25,5329.0,5506.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.25,56,0.158203125,6.0,0.0,0.5,2664.5,0.5,0.22256081243006967,1,0.8865033388137815,8180.5,5329.0,5506.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.25,56,0.158203125,6.0,0.0001,0.0,0.0,0.0,0.24702645404746826,0,0.15818730547848925,10.0,5329.0,5506.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.25,56,0.158203125,6.0,0.0001,0.1,532.9,0.09999999999999999,0.24702645404746826,0,0.15818730547848925,542.9,5329.0,5506.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.25,56,0.158203125,6.0,0.0001,0.25,1332.25,0.25,0.24702645404746826,1,0.8148343913494576,6848.25,5329.0,5506.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.25,56,0.158203125,6.0,0.0001,0.5,2664.5,0.5,0.24702645404746826,1,0.8148343913494576,8180.5,5329.0,5506.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.25,56,0.158203125,10.0,0.0,0.0,0.0,0.0,0.3301733387578602,0,0.158203125,10.0,7905.0,8146.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.25,56,0.158203125,10.0,0.0,0.1,532.9,0.06741302972802024,0.3301733387578602,0,0.158203125,542.9,7905.0,8146.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.25,56,0.158203125,10.0,0.0,0.25,1332.25,0.1685325743200506,0.3301733387578602,0,0.158203125,1342.25,7905.0,8146.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.25,56,0.158203125,10.0,0.0,0.5,2664.5,0.3370651486401012,0.3301733387578602,1,0.8865033388137815,10820.5,7905.0,8146.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.25,56,0.158203125,10.0,0.0001,0.0,0.0,0.0,0.36636969121251495,0,0.15818730547848925,10.0,7905.0,8146.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.25,56,0.158203125,10.0,0.0001,0.1,532.9,0.06741302972802024,0.36636969121251495,0,0.15818730547848925,542.9,7905.0,8146.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.25,56,0.158203125,10.0,0.0001,0.25,1332.25,0.1685325743200506,0.36636969121251495,0,0.15818730547848925,1342.25,7905.0,8146.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.25,56,0.158203125,10.0,0.0001,0.5,2664.5,0.3370651486401012,0.36636969121251495,1,0.8148343913494576,10820.5,7905.0,8146.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.4,63,0.02734375,1.0,0.0,0.0,0.0,0.0,0.03977560463972409,0,0.027343750000000003,10.0,2109.0,2206.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.4,63,0.02734375,1.0,0.0,0.1,532.9,0.2526789947842579,0.03977560463972409,3,0.842614590269875,7160.9,2109.0,2206.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.4,63,0.02734375,1.0,0.0,0.25,1332.25,0.6316974869606449,0.03977560463972409,3,0.842614590269875,7960.25,2109.0,2206.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.4,63,0.02734375,1.0,0.0,0.5,2664.5,1.2633949739212897,0.03977560463972409,3,0.842614590269875,9292.5,2109.0,2206.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.4,63,0.02734375,1.0,0.0001,0.0,0.0,0.0,0.05036794509513905,0,0.027341015761714195,10.0,2109.0,2206.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.4,63,0.02734375,1.0,0.0001,0.1,532.9,0.2526789947842579,0.05036794509513905,2,0.46061648661615007,4954.9,2109.0,2206.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.4,63,0.02734375,1.0,0.0001,0.25,1332.25,0.6316974869606449,0.05036794509513905,3,0.6544594744952436,7960.25,2109.0,2206.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.4,63,0.02734375,1.0,0.0001,0.5,2664.5,1.2633949739212897,0.05036794509513905,3,0.6544594744952436,9292.5,2109.0,2206.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.4,63,0.02734375,4.0,0.0,0.0,0.0,0.0,0.07716056204939167,0,0.027343750000000003,10.0,4041.0,4186.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.4,63,0.02734375,4.0,0.0,0.1,532.9,0.13187329868844344,0.07716056204939167,3,0.842614590269875,13100.9,4041.0,4186.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.4,63,0.02734375,4.0,0.0,0.25,1332.25,0.32968324672110866,0.07716056204939167,3,0.842614590269875,13900.25,4041.0,4186.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.4,63,0.02734375,4.0,0.0,0.5,2664.5,0.6593664934422173,0.07716056204939167,3,0.842614590269875,15232.5,4041.0,4186.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.4,63,0.02734375,4.0,0.0001,0.0,0.0,0.0,0.09726008024810745,0,0.027341015761714195,10.0,4041.0,4186.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.4,63,0.02734375,4.0,0.0001,0.1,532.9,0.13187329868844344,0.09726008024810745,2,0.46061648661615007,8914.9,4041.0,4186.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.4,63,0.02734375,4.0,0.0001,0.25,1332.25,0.32968324672110866,0.09726008024810745,2,0.46061648661615007,9714.25,4041.0,4186.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.4,63,0.02734375,4.0,0.0001,0.5,2664.5,0.6593664934422173,0.09726008024810745,3,0.6544594744952436,15232.5,4041.0,4186.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.4,63,0.02734375,6.0,0.0,0.0,0.0,0.0,0.10208386698917007,0,0.027343750000000003,10.0,5329.0,5506.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.4,63,0.02734375,6.0,0.0,0.1,532.9,0.09999999999999999,0.10208386698917007,0,0.027343750000000003,542.9,5329.0,5506.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.4,63,0.02734375,6.0,0.0,0.25,1332.25,0.25,0.10208386698917007,3,0.842614590269875,17860.25,5329.0,5506.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.4,63,0.02734375,6.0,0.0,0.5,2664.5,0.5,0.10208386698917007,3,0.842614590269875,19192.5,5329.0,5506.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.4,63,0.02734375,6.0,0.0001,0.0,0.0,0.0,0.12852150368341975,0,0.027341015761714195,10.0,5329.0,5506.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.4,63,0.02734375,6.0,0.0001,0.1,532.9,0.09999999999999999,0.12852150368341975,0,0.027341015761714195,542.9,5329.0,5506.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.4,63,0.02734375,6.0,0.0001,0.25,1332.25,0.25,0.12852150368341975,2,0.46061648661615007,12354.25,5329.0,5506.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.4,63,0.02734375,6.0,0.0001,0.5,2664.5,0.5,0.12852150368341975,3,0.6544594744952436,19192.5,5329.0,5506.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.4,63,0.02734375,10.0,0.0,0.0,0.0,0.0,0.15193047686872685,0,0.027343750000000003,10.0,7905.0,8146.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.4,63,0.02734375,10.0,0.0,0.1,532.9,0.06741302972802024,0.15193047686872685,0,0.027343750000000003,542.9,7905.0,8146.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.4,63,0.02734375,10.0,0.0,0.25,1332.25,0.1685325743200506,0.15193047686872685,3,0.842614590269875,25780.25,7905.0,8146.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n10_d50_s17,10,random_fixed_density,0.4,63,0.02734375,10.0,0.0,0.5,2664.5,0.3370651486401012,0.15193047686872685,3,0.842614590269875,27112.5,7905.0,8146.0,5329.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
