instance_id,n,operational_level,threshold,feasible_exact_validation,realized_quality_ratio_exact_validation,method,configuration,p_target,expected_independent_repetitions,resource_metric_scope
n12_d25_s42,12,0.55,51,True,0.8225806451612904,uniform,uniform sample,0.0341796875,29.257142857142856,common probability only; threshold construction independent of C*
n12_d25_s42,12,0.55,51,True,0.8225806451612904,hillclimb,256 starts,1.0,1.0,common probability only; threshold construction independent of C*
n12_d25_s42,12,0.55,51,True,0.8225806451612904,simulated_annealing,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n12_d25_s42,12,0.55,51,True,0.8225806451612904,tabu_search,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n12_d25_s42,12,0.55,51,True,0.8225806451612904,amplitude_amplification,k=3; exact-rho validation; eps=0; oracle_cost=1,0.9292825895962306,1.0760989296425922,oracle-informed validation reference; normalized_resource_per_hit=7.5326925075
n12_d25_s42,12,0.55,51,True,0.8225806451612904,qaoa,p=1; median over 5 L-BFGS-B starts,0.0341796875,29.257142857142856,common probability only; threshold construction independent of C*
n12_d25_s42,12,0.55,51,True,0.8225806451612904,qaoa,p=2; median over 5 L-BFGS-B starts,0.08308653651216323,12.035644305062682,common probability only; threshold construction independent of C*
n12_d25_s42,12,0.55,51,True,0.8225806451612904,qaoa,p=3; median over 5 L-BFGS-B starts,0.0341796875,29.257142857142856,common probability only; threshold construction independent of C*
n12_d50_s17,12,0.25,100,True,0.8403361344537815,uniform,uniform sample,0.10009765625,9.990243902439024,common probability only; threshold construction independent of C*
n12_d50_s17,12,0.25,100,True,0.8403361344537815,hillclimb,256 starts,1.0,1.0,common probability only; threshold construction independent of C*
n12_d50_s17,12,0.25,100,True,0.8403361344537815,simulated_annealing,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n12_d50_s17,12,0.25,100,True,0.8403361344537815,tabu_search,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n12_d50_s17,12,0.25,100,True,0.8403361344537815,amplitude_amplification,k=1; exact-rho validation; eps=0; oracle_cost=1,0.6764568481594325,1.4782908957472958,oracle-informed validation reference; normalized_resource_per_hit=4.43487268724
n12_d50_s17,12,0.25,100,True,0.8403361344537815,qaoa,p=1; median over 5 L-BFGS-B starts,0.1448506672254293,6.903661675535898,common probability only; threshold construction independent of C*
n12_d50_s17,12,0.25,100,True,0.8403361344537815,qaoa,p=2; median over 5 L-BFGS-B starts,0.1410688853101859,7.088735391941137,common probability only; threshold construction independent of C*
n12_d50_s17,12,0.25,100,True,0.8403361344537815,qaoa,p=3; median over 5 L-BFGS-B starts,0.18774919552909505,5.326254513005529,common probability only; threshold construction independent of C*
n12_d50_s17,12,0.4,112,True,0.9411764705882353,uniform,uniform sample,0.0107421875,93.0909090909091,common probability only; threshold construction independent of C*
n12_d50_s17,12,0.4,112,True,0.9411764705882353,hillclimb,256 starts,0.953125,1.0491803278688525,common probability only; threshold construction independent of C*
n12_d50_s17,12,0.4,112,True,0.9411764705882353,simulated_annealing,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n12_d50_s17,12,0.4,112,True,0.9411764705882353,tabu_search,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n12_d50_s17,12,0.4,112,True,0.9411764705882353,amplitude_amplification,k=5; exact-rho validation; eps=0; oracle_cost=1,0.8272365119547662,1.2088441280680327,oracle-informed validation reference; normalized_resource_per_hit=13.2972854087
n12_d50_s17,12,0.4,112,True,0.9411764705882353,qaoa,p=1; median over 5 L-BFGS-B starts,0.011790167488689772,84.8164371676054,common probability only; threshold construction independent of C*
n12_d50_s17,12,0.4,112,True,0.9411764705882353,qaoa,p=2; median over 5 L-BFGS-B starts,0.015888434499716067,62.93886285762581,common probability only; threshold construction independent of C*
n12_d50_s17,12,0.4,112,True,0.9411764705882353,qaoa,p=3; median over 5 L-BFGS-B starts,0.024353093102653774,41.062545763068975,common probability only; threshold construction independent of C*
n12_d50_s17,12,0.55,124,False,1.0420168067226891,uniform,uniform sample,0.0,inf,common probability only; threshold construction independent of C*
n12_d50_s17,12,0.55,124,False,1.0420168067226891,hillclimb,256 starts,0.0,inf,common probability only; threshold construction independent of C*
n12_d50_s17,12,0.55,124,False,1.0420168067226891,simulated_annealing,64 runs; <= 4096 objective evaluations/run,0.0,inf,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n12_d50_s17,12,0.55,124,False,1.0420168067226891,tabu_search,64 runs; <= 4096 objective evaluations/run,0.0,inf,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n12_d50_s17,12,0.55,124,False,1.0420168067226891,amplitude_amplification,infeasible threshold under exact Tier-I validation,0.0,inf,no AA selector run because the validated target event is empty
n12_d50_s17,12,0.55,124,False,1.0420168067226891,qaoa,p=1; median over 5 L-BFGS-B starts,0.0,inf,common probability only; threshold construction independent of C*
n12_d50_s17,12,0.55,124,False,1.0420168067226891,qaoa,p=2; median over 5 L-BFGS-B starts,0.0,inf,common probability only; threshold construction independent of C*
n12_d50_s17,12,0.55,124,False,1.0420168067226891,qaoa,p=3; median over 5 L-BFGS-B starts,0.0,inf,common probability only; threshold construction independent of C*
n12_d50_s42,12,0.25,98,True,0.765625,uniform,uniform sample,0.0859375,11.636363636363637,common probability only; threshold construction independent of C*
n12_d50_s42,12,0.25,98,True,0.765625,hillclimb,256 starts,1.0,1.0,common probability only; threshold construction independent of C*
n12_d50_s42,12,0.25,98,True,0.765625,simulated_annealing,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n12_d50_s42,12,0.25,98,True,0.765625,tabu_search,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n12_d50_s42,12,0.25,98,True,0.765625,amplitude_amplification,k=1; exact-rho validation; eps=0; oracle_cost=1,0.6063461303710939,1.649223026108839,oracle-informed validation reference; normalized_resource_per_hit=4.94766907833
n12_d50_s42,12,0.25,98,True,0.765625,qaoa,p=1; median over 5 L-BFGS-B starts,0.11984239021215413,8.344292851884244,common probability only; threshold construction independent of C*
n12_d50_s42,12,0.25,98,True,0.765625,qaoa,p=2; median over 5 L-BFGS-B starts,0.12587403427648047,7.944450225560536,common probability only; threshold construction independent of C*
n12_d50_s42,12,0.25,98,True,0.765625,qaoa,p=3; median over 5 L-BFGS-B starts,0.1304810030170786,7.663950896124782,common probability only; threshold construction independent of C*
n12_d50_s42,12,0.4,110,True,0.859375,uniform,uniform sample,0.015625,64.0,common probability only; threshold construction independent of C*
n12_d50_s42,12,0.4,110,True,0.859375,hillclimb,256 starts,0.94921875,1.0534979423868314,common probability only; threshold construction independent of C*
n12_d50_s42,12,0.4,110,True,0.859375,simulated_annealing,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n12_d50_s42,12,0.4,110,True,0.859375,tabu_search,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n12_d50_s42,12,0.4,110,True,0.859375,amplitude_amplification,k=4; exact-rho validation; eps=0; oracle_cost=1,0.8163770193968958,1.2249242399531983,oracle-informed validation reference; normalized_resource_per_hit=11.0243181596
n12_d50_s42,12,0.4,110,True,0.859375,qaoa,p=1; median over 5 L-BFGS-B starts,0.019110777200103526,52.326495648464935,common probability only; threshold construction independent of C*
n12_d50_s42,12,0.4,110,True,0.859375,qaoa,p=2; median over 5 L-BFGS-B starts,0.019559590295331872,51.12581525997822,common probability only; threshold construction independent of C*
n12_d50_s42,12,0.4,110,True,0.859375,qaoa,p=3; median over 5 L-BFGS-B starts,0.027884734889469277,35.86191527241853,common probability only; threshold construction independent of C*
n12_d50_s42,12,0.55,121,True,0.9453125,uniform,uniform sample,0.00244140625,409.6,common probability only; threshold construction independent of C*
n12_d50_s42,12,0.55,121,True,0.9453125,hillclimb,256 starts,0.81640625,1.2248803827751196,common probability only; threshold construction independent of C*
n12_d50_s42,12,0.55,121,True,0.9453125,simulated_annealing,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n12_d50_s42,12,0.55,121,True,0.9453125,tabu_search,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n12_d50_s42,12,0.55,121,True,0.9453125,amplitude_amplification,k=11; exact-rho validation; eps=0; oracle_cost=1,0.823260987425016,1.2146816322825957,oracle-informed validation reference; normalized_resource_per_hit=27.9376775425
n12_d50_s42,12,0.55,121,True,0.9453125,qaoa,p=1; median over 5 L-BFGS-B starts,0.0033402778370313605,299.37629406562786,common probability only; threshold construction independent of C*
n12_d50_s42,12,0.55,121,True,0.9453125,qaoa,p=2; median over 5 L-BFGS-B starts,0.00424685438604898,235.46839827732836,common probability only; threshold construction independent of C*
n12_d50_s42,12,0.55,121,True,0.9453125,qaoa,p=3; median over 5 L-BFGS-B starts,0.003051648211134154,327.69176877971364,common probability only; threshold construction independent of C*
n12_d75_s17,12,0.25,139,True,0.8475609756097561,uniform,uniform sample,0.13916015625,7.185964912280702,common probability only; threshold construction independent of C*
n12_d75_s17,12,0.25,139,True,0.8475609756097561,hillclimb,256 starts,1.0,1.0,common probability only; threshold construction independent of C*
n12_d75_s17,12,0.25,139,True,0.8475609756097561,simulated_annealing,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n12_d75_s17,12,0.25,139,True,0.8475609756097561,tabu_search,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n12_d75_s17,12,0.25,139,True,0.8475609756097561,amplitude_amplification,k=1; exact-rho validation; eps=0; oracle_cost=1,0.8307868335396051,1.2036781995442254,oracle-informed validation reference; normalized_resource_per_hit=3.61103459863
n12_d75_s17,12,0.25,139,True,0.8475609756097561,qaoa,p=1; median over 5 L-BFGS-B starts,0.13084568697510507,7.642590467580805,common probability only; threshold construction independent of C*
n12_d75_s17,12,0.25,139,True,0.8475609756097561,qaoa,p=2; median over 5 L-BFGS-B starts,0.1515489802767002,6.59852674807964,common probability only; threshold construction independent of C*
n12_d75_s17,12,0.25,139,True,0.8475609756097561,qaoa,p=3; median over 5 L-BFGS-B starts,0.1490971252795405,6.707037430299956,common probability only; threshold construction independent of C*
n12_d75_s17,12,0.4,150,True,0.9146341463414634,uniform,uniform sample,0.0322265625,31.03030303030303,common probability only; threshold construction independent of C*
n12_d75_s17,12,0.4,150,True,0.9146341463414634,hillclimb,256 starts,0.97265625,1.0281124497991967,common probability only; threshold construction independent of C*
n12_d75_s17,12,0.4,150,True,0.9146341463414634,simulated_annealing,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n12_d75_s17,12,0.4,150,True,0.9146341463414634,tabu_search,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n12_d75_s17,12,0.4,150,True,0.9146341463414634,amplitude_amplification,k=3; exact-rho validation; eps=0; oracle_cost=1,0.908488238425952,1.1007297152603774,oracle-informed validation reference; normalized_resource_per_hit=7.70510800682
n12_d75_s17,12,0.4,150,True,0.9146341463414634,qaoa,p=1; median over 5 L-BFGS-B starts,0.03164569811759725,31.5998716882131,common probability only; threshold construction independent of C*
n12_d75_s17,12,0.4,150,True,0.9146341463414634,qaoa,p=2; median over 5 L-BFGS-B starts,0.035800563617137036,27.932521138335357,common probability only; threshold construction independent of C*
n12_d75_s17,12,0.4,150,True,0.9146341463414634,qaoa,p=3; median over 5 L-BFGS-B starts,0.036281258633413985,27.5624396083941,common probability only; threshold construction independent of C*
n12_d75_s17,12,0.55,161,True,0.9817073170731707,uniform,uniform sample,0.001953125,512.0,common probability only; threshold construction independent of C*
n12_d75_s17,12,0.55,161,True,0.9817073170731707,hillclimb,256 starts,0.5,2.0,common probability only; threshold construction independent of C*
n12_d75_s17,12,0.55,161,True,0.9817073170731707,simulated_annealing,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n12_d75_s17,12,0.55,161,True,0.9817073170731707,tabu_search,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n12_d75_s17,12,0.55,161,True,0.9817073170731707,amplitude_amplification,k=13; exact-rho validation; eps=0; oracle_cost=1,0.8643653530373577,1.156918190306941,oracle-informed validation reference; normalized_resource_per_hit=31.2367911383
n12_d75_s17,12,0.55,161,True,0.9817073170731707,qaoa,p=1; median over 5 L-BFGS-B starts,0.0022502865576123064,444.3878476797471,common probability only; threshold construction independent of C*
n12_d75_s17,12,0.55,161,True,0.9817073170731707,qaoa,p=2; median over 5 L-BFGS-B starts,0.001953125,512.0,common probability only; threshold construction independent of C*
n12_d75_s17,12,0.55,161,True,0.9817073170731707,qaoa,p=3; median over 5 L-BFGS-B starts,0.0027338008474588034,365.79109298672836,common probability only; threshold construction independent of C*
n12_d75_s42,12,0.25,148,True,0.8457142857142858,uniform,uniform sample,0.08935546875,11.191256830601093,common probability only; threshold construction independent of C*
n12_d75_s42,12,0.25,148,True,0.8457142857142858,hillclimb,256 starts,1.0,1.0,common probability only; threshold construction independent of C*
n12_d75_s42,12,0.25,148,True,0.8457142857142858,simulated_annealing,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n12_d75_s42,12,0.25,148,True,0.8457142857142858,tabu_search,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n12_d75_s42,12,0.25,148,True,0.8457142857142858,amplitude_amplification,k=1; exact-rho validation; eps=0; oracle_cost=1,0.6239888202399017,1.6025928150692432,oracle-informed validation reference; normalized_resource_per_hit=4.80777844521
n12_d75_s42,12,0.25,148,True,0.8457142857142858,qaoa,p=1; median over 5 L-BFGS-B starts,0.08935546875,11.191256830601093,common probability only; threshold construction independent of C*
n12_d75_s42,12,0.25,148,True,0.8457142857142858,qaoa,p=2; median over 5 L-BFGS-B starts,0.09448509505478245,10.583679885385099,common probability only; threshold construction independent of C*
n12_d75_s42,12,0.25,148,True,0.8457142857142858,qaoa,p=3; median over 5 L-BFGS-B starts,0.10847996550321243,9.218292016975123,common probability only; threshold construction independent of C*
n12_d75_s42,12,0.4,161,True,0.92,uniform,uniform sample,0.01318359375,75.85185185185185,common probability only; threshold construction independent of C*
n12_d75_s42,12,0.4,161,True,0.92,hillclimb,256 starts,0.94140625,1.062240663900415,common probability only; threshold construction independent of C*
n12_d75_s42,12,0.4,161,True,0.92,simulated_annealing,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n12_d75_s42,12,0.4,161,True,0.92,tabu_search,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n12_d75_s42,12,0.4,161,True,0.92,amplitude_amplification,k=5; exact-rho validation; eps=0; oracle_cost=1,0.9098318013029195,1.0991042504427253,oracle-informed validation reference; normalized_resource_per_hit=12.0901467549
n12_d75_s42,12,0.4,161,True,0.92,qaoa,p=1; median over 5 L-BFGS-B starts,0.01318359374999999,75.85185185185192,common probability only; threshold construction independent of C*
n12_d75_s42,12,0.4,161,True,0.92,qaoa,p=2; median over 5 L-BFGS-B starts,0.012964937303682825,77.13110959016667,common probability only; threshold construction independent of C*
n12_d75_s42,12,0.4,161,True,0.92,qaoa,p=3; median over 5 L-BFGS-B starts,0.015305450802647804,65.33620034419388,common probability only; threshold construction independent of C*
n12_d75_s42,12,0.55,175,True,1.0,uniform,uniform sample,0.00048828125,2048.0,common probability only; threshold construction independent of C*
n12_d75_s42,12,0.55,175,True,1.0,hillclimb,256 starts,0.44921875,2.226086956521739,common probability only; threshold construction independent of C*
n12_d75_s42,12,0.55,175,True,1.0,simulated_annealing,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n12_d75_s42,12,0.55,175,True,1.0,tabu_search,64 runs; <= 4096 objective evaluations/run,0.921875,1.0847457627118644,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n12_d75_s42,12,0.55,175,True,1.0,amplitude_amplification,k=26; exact-rho validation; eps=0; oracle_cost=1,0.8486721595721104,1.1783113051619216,oracle-informed validation reference; normalized_resource_per_hit=62.4504991736
n12_d75_s42,12,0.55,175,True,1.0,qaoa,p=1; median over 5 L-BFGS-B starts,0.0004882812499999435,2048.000000000237,common probability only; threshold construction independent of C*
n12_d75_s42,12,0.55,175,True,1.0,qaoa,p=2; median over 5 L-BFGS-B starts,0.0004028028170393898,2482.604286012753,common probability only; threshold construction independent of C*
n12_d75_s42,12,0.55,175,True,1.0,qaoa,p=3; median over 5 L-BFGS-B starts,0.00037107564787004,2694.8682990650605,common probability only; threshold construction independent of C*
